Time,rotX,rotY,rotZ,DT,Hour
1582687240534.0,0.0027250051498413086,0.009538829326629639,-0.0014292597770690918,2020-02-25 21:20:40.534000-06:00,2020-02-25 21:00
1582687240584.0,0.0038349926471710205,0.004985421895980835,-0.0021854937076568604,2020-02-25 21:20:40.584000-06:00,2020-02-25 21:00
1582687240634.0,0.0015786141157150269,0.002275422215461731,0.0033555030822753906,2020-02-25 21:20:40.634000-06:00,2020-02-25 21:00
1582687240684.0,-0.001487642526626587,0.0021333396434783936,0.005345739424228668,2020-02-25 21:20:40.684000-06:00,2020-02-25 21:00
1582687240734.0,-0.0026866942644119263,0.0027150101959705353,0.003487125039100647,2020-02-25 21:20:40.734000-06:00,2020-02-25 21:00
1582687240784.0,-0.0030990242958068848,0.0024064211174845695,0.003340691328048706,2020-02-25 21:20:40.784000-06:00,2020-02-25 21:00
1582687240834.0,-0.004923831671476364,0.0013473182916641235,0.0044076378690078855,2020-02-25 21:20:40.834000-06:00,2020-02-25 21:00
1582687240884.0,-0.002045959234237671,0.0023388415575027466,0.003453567624092102,2020-02-25 21:20:40.884000-06:00,2020-02-25 21:00
1582687240934.0,0.0004997625946998596,0.00561872124671936,0.0009497404098510742,2020-02-25 21:20:40.934000-06:00,2020-02-25 21:00
1582687240984.0,0.0004783719778060913,0.005124598741531372,0.000534936785697937,2020-02-25 21:20:40.984000-06:00,2020-02-25 21:00
1582687241034.0,0.0018479898571968079,0.0028336234390735626,0.0010783597826957703,2020-02-25 21:20:41.034000-06:00,2020-02-25 21:00
1582687241084.0,0.004783466458320618,0.0011714845895767212,-0.00013665854930877686,2020-02-25 21:20:41.084000-06:00,2020-02-25 21:00
1582687241134.0,0.004978552460670471,0.00040454044938087463,-0.0005842056125402451,2020-02-25 21:20:41.134000-06:00,2020-02-25 21:00
1582687241184.0,0.0008390247821807861,-0.0022352933883666992,6.584450602531433e-05,2020-02-25 21:20:41.184000-06:00,2020-02-25 21:00
1582687241234.0,0.0017402470111846924,-0.006674289703369141,-0.003930091857910156,2020-02-25 21:20:41.234000-06:00,2020-02-25 21:00
1582687241284.0,-0.006380558013916016,-0.01100209355354309,-0.004114419221878052,2020-02-25 21:20:41.284000-06:00,2020-02-25 21:00
1582687241334.0,-0.06071329116821289,-0.01973104476928711,0.011467576026916504,2020-02-25 21:20:41.334000-06:00,2020-02-25 21:00
1582687241384.0,-0.1424846649169922,-0.009474039077758789,0.025569379329681396,2020-02-25 21:20:41.384000-06:00,2020-02-25 21:00
1582687241434.0,-0.15737009048461914,0.022336483001708984,0.015985727310180664,2020-02-25 21:20:41.434000-06:00,2020-02-25 21:00
1582687241484.0,-0.11801016330718994,0.053292036056518555,-0.0038179755210876465,2020-02-25 21:20:41.484000-06:00,2020-02-25 21:00
1582687241534.0,-0.07008528709411621,0.06384456157684326,-0.017070531845092773,2020-02-25 21:20:41.534000-06:00,2020-02-25 21:00
1582687241584.0,-0.012962818145751953,0.03767275810241699,-0.02499815821647644,2020-02-25 21:20:41.584000-06:00,2020-02-25 21:00
1582687241634.0,0.025064706802368164,0.004873871803283691,-0.024721890687942505,2020-02-25 21:20:41.634000-06:00,2020-02-25 21:00
1582687241684.0,0.04235917329788208,-0.01202094554901123,-0.023138269782066345,2020-02-25 21:20:41.684000-06:00,2020-02-25 21:00
1582687241734.0,0.04361158609390259,-0.015998482704162598,-0.018831610679626465,2020-02-25 21:20:41.734000-06:00,2020-02-25 21:00
1582687241784.0,0.03460508584976196,-0.005660414695739746,-0.01161465048789978,2020-02-25 21:20:41.784000-06:00,2020-02-25 21:00
1582687241834.0,0.026814118027687073,0.006942272186279297,-0.010044008493423462,2020-02-25 21:20:41.834000-06:00,2020-02-25 21:00
1582687241884.0,0.027151793241500854,0.00550311803817749,-0.00968930870294571,2020-02-25 21:20:41.884000-06:00,2020-02-25 21:00
1582687241934.0,0.017349839210510254,-0.0009631514549255371,-0.002609074115753174,2020-02-25 21:20:41.934000-06:00,2020-02-25 21:00
1582687241984.0,0.009405046701431274,-0.004432156682014465,0.0007729232311248779,2020-02-25 21:20:41.984000-06:00,2020-02-25 21:00
1582687242034.0,0.01489625871181488,-0.005792049691081047,-0.003318771719932556,2020-02-25 21:20:42.034000-06:00,2020-02-25 21:00
1582687242084.0,0.014538407325744629,-0.0007725954055786133,-0.002521038055419922,2020-02-25 21:20:42.084000-06:00,2020-02-25 21:00
1582687242134.0,0.006901800632476807,0.003687303513288498,0.00027849525213241577,2020-02-25 21:20:42.134000-06:00,2020-02-25 21:00
1582687242184.0,0.008227646350860596,0.001970261335372925,-0.00032855570316314697,2020-02-25 21:20:42.184000-06:00,2020-02-25 21:00
1582687242234.0,0.010119318962097168,-0.0011480450630187988,-0.0006468445062637329,2020-02-25 21:20:42.234000-06:00,2020-02-25 21:00
1582687242284.0,0.0058286190032958984,-0.0012659132480621338,-0.00046656280755996704,2020-02-25 21:20:42.284000-06:00,2020-02-25 21:00
1582687242334.0,0.007555678486824036,-0.0006580352783203125,-0.0024933069944381714,2020-02-25 21:20:42.334000-06:00,2020-02-25 21:00
1582687242384.0,0.006040036678314209,-0.0019805729389190674,-0.0030159950256347656,2020-02-25 21:20:42.384000-06:00,2020-02-25 21:00
1582687242434.0,0.006997972726821899,-0.0035264194011688232,-0.0013694912195205688,2020-02-25 21:20:42.434000-06:00,2020-02-25 21:00
1582687242484.0,0.009832136332988739,-0.003404363989830017,-0.0005566701292991638,2020-02-25 21:20:42.484000-06:00,2020-02-25 21:00
1582687242534.0,0.01028895378112793,-0.0006460994482040405,-0.0008767023682594299,2020-02-25 21:20:42.534000-06:00,2020-02-25 21:00
1582687242584.0,0.009388744831085205,0.0007063962984830141,-0.0014226734638214111,2020-02-25 21:20:42.584000-06:00,2020-02-25 21:00
1582687242634.0,0.007656075060367584,0.001313328742980957,-0.0006300210952758789,2020-02-25 21:20:42.634000-06:00,2020-02-25 21:00
1582687242684.0,0.007367849349975586,0.003343150019645691,-0.0010778605937957764,2020-02-25 21:20:42.684000-06:00,2020-02-25 21:00
1582687242734.0,0.00920259952545166,0.004233457148075104,-0.004816070199012756,2020-02-25 21:20:42.734000-06:00,2020-02-25 21:00
1582687242784.0,0.008964180946350098,8.592009544372559e-05,-0.004183351993560791,2020-02-25 21:20:42.784000-06:00,2020-02-25 21:00
1582687242834.0,0.00852888822555542,-0.004980817437171936,-0.00023724138736724854,2020-02-25 21:20:42.834000-06:00,2020-02-25 21:00
1582687242884.0,0.004635632038116455,-0.007176756858825684,0.0010571153834462166,2020-02-25 21:20:42.884000-06:00,2020-02-25 21:00
1582687242934.0,0.004532814025878906,-0.009991377592086792,-0.0018077194690704346,2020-02-25 21:20:42.934000-06:00,2020-02-25 21:00
1582687242984.0,0.004160642623901367,-0.014371246099472046,-0.0018250346183776855,2020-02-25 21:20:42.984000-06:00,2020-02-25 21:00
1582687243034.0,0.006818890571594238,-0.018311068415641785,0.0017699450254440308,2020-02-25 21:20:43.034000-06:00,2020-02-25 21:00
1582687243084.0,0.011516481637954712,-0.020178716629743576,0.001569397747516632,2020-02-25 21:20:43.084000-06:00,2020-02-25 21:00
1582687243134.0,0.003701508045196533,-0.017127126455307007,0.0010540299117565155,2020-02-25 21:20:43.134000-06:00,2020-02-25 21:00
1582687243184.0,0.006496071815490723,-0.0151137113571167,0.001377672771923244,2020-02-25 21:20:43.184000-06:00,2020-02-25 21:00
1582687243234.0,0.011835455894470215,-0.018569663166999817,0.0011660847812891006,2020-02-25 21:20:43.234000-06:00,2020-02-25 21:00
1582687243284.0,0.009845510125160217,-0.020839300006628036,0.0011462848633527756,2020-02-25 21:20:43.284000-06:00,2020-02-25 21:00
1582687243334.0,0.0025099515914916992,-0.01844838261604309,0.0015022475272417068,2020-02-25 21:20:43.334000-06:00,2020-02-25 21:00
1582687243384.0,0.0008096694946289062,-0.014668822288513184,0.002997949719429016,2020-02-25 21:20:43.384000-06:00,2020-02-25 21:00
1582687243434.0,0.009832203388214111,-0.011809214949607849,0.0008684396743774414,2020-02-25 21:20:43.434000-06:00,2020-02-25 21:00
1582687243484.0,0.007096767425537109,-0.014745473861694336,-0.0032433122396469116,2020-02-25 21:20:43.484000-06:00,2020-02-25 21:00
